,tig1,tig1len,tig1_freq,dir2,tig2,tig2len,tig2_freq,dir2,n_barcodes
296,tig00001938_pilon_pilon,97987,7,f,tig00000046_pilon_pilon,90576,25,r,1
297,tig00000046_pilon_pilon,90576,25,f,tig00001938_pilon_pilon,97987,7,r,1
298,tig00001938_pilon_pilon,97987,7,f,tig00001123_pilon_pilon,719825,53,f,1
299,tig00001123_pilon_pilon,719825,53,r,tig00001938_pilon_pilon,97987,7,r,1
300,tig00001938_pilon_pilon,97987,7,f,tig00000117_pilon_pilon,54593976,15,f,1
301,tig00000117_pilon_pilon,54593976,15,r,tig00001938_pilon_pilon,97987,7,r,1
302,tig00001938_pilon_pilon,97987,7,f,tig00000133_pilon_pilon,74766,17,f,1
303,tig00000133_pilon_pilon,74766,17,r,tig00001938_pilon_pilon,97987,7,r,1
304,tig00000156_pilon_pilon,271094,53,f,tig00001939_pilon_pilon,67192,9,f,1
305,tig00001939_pilon_pilon,67192,9,r,tig00000156_pilon_pilon,271094,53,r,1
306,tig00000156_pilon_pilon,271094,44,f,tig00000162_pilon_pilon,76182,42,r,10
307,tig00000162_pilon_pilon,76182,42,f,tig00000156_pilon_pilon,271094,44,r,10
308,tig00000156_pilon_pilon,271094,53,f,tig00002115_pilon_pilon,596115,19,f,1
309,tig00002115_pilon_pilon,596115,19,r,tig00000156_pilon_pilon,271094,53,r,1
310,tig00000156_pilon_pilon,271094,50,f,tig00007598_pilon_pilon,140091,10,r,4
311,tig00007598_pilon_pilon,140091,10,f,tig00000156_pilon_pilon,271094,50,r,4
312,tig00000156_pilon_pilon,271094,53,f,tig00000269_pilon_pilon,74934,17,r,1
313,tig00000269_pilon_pilon,74934,17,f,tig00000156_pilon_pilon,271094,53,r,1
314,tig00000156_pilon_pilon,271094,53,f,tig00000297_pilon_pilon,98416,13,r,1
315,tig00000297_pilon_pilon,98416,13,f,tig00000156_pilon_pilon,271094,53,r,1
316,tig00000156_pilon_pilon,271094,53,f,tig00000300_pilon_pilon,44880,23,r,1
317,tig00000300_pilon_pilon,44880,23,f,tig00000156_pilon_pilon,271094,53,r,1
318,tig00000156_pilon_pilon,271094,53,f,tig00000577_pilon_pilon,57676,29,f,1
319,tig00000577_pilon_pilon,57676,29,r,tig00000156_pilon_pilon,271094,53,r,1
320,tig00000156_pilon_pilon,271094,53,f,tig00000634_pilon_pilon,107434,19,r,1
321,tig00000634_pilon_pilon,107434,19,f,tig00000156_pilon_pilon,271094,53,r,1
322,tig00000156_pilon_pilon,271094,53,f,tig00000635_pilon_pilon,68723,31,f,1
323,tig00000635_pilon_pilon,68723,31,r,tig00000156_pilon_pilon,271094,53,r,1
324,tig00000156_pilon_pilon,271094,53,f,tig00000947_pilon_pilon,109284,13,f,1
325,tig00000947_pilon_pilon,109284,13,r,tig00000156_pilon_pilon,271094,53,r,1
326,tig00000156_pilon_pilon,271094,53,f,tig00001204_pilon_pilon,942104,47,r,1
327,tig00001204_pilon_pilon,942104,47,f,tig00000156_pilon_pilon,271094,53,r,1
328,tig00000156_pilon_pilon,271094,53,f,tig00001710_pilon_pilon,289470,93,f,1
329,tig00001710_pilon_pilon,289470,93,r,tig00000156_pilon_pilon,271094,53,r,1
330,tig00000156_pilon_pilon,271094,53,f,tig00001809_pilon_pilon,45692,9,f,1
331,tig00001809_pilon_pilon,45692,9,r,tig00000156_pilon_pilon,271094,53,r,1
332,tig00001939_pilon_pilon,67192,9,r,tig00002107_pilon_pilon,35237,1,r,1
333,tig00002107_pilon_pilon,35237,1,f,tig00001939_pilon_pilon,67192,9,f,1
334,tig00001939_pilon_pilon,67192,9,f,tig00000027_pilon_pilon,71366,15,f,1
335,tig00000027_pilon_pilon,71366,15,r,tig00001939_pilon_pilon,67192,9,r,1
336,tig00001939_pilon_pilon,67192,9,r,tig00000628_pilon_pilon,88958,15,r,1
337,tig00000628_pilon_pilon,88958,15,f,tig00001939_pilon_pilon,67192,9,f,1
338,tig00001939_pilon_pilon,67192,9,r,tig00001759_pilon_pilon,1664181,33,f,1
339,tig00001759_pilon_pilon,1664181,33,r,tig00001939_pilon_pilon,67192,9,f,1
340,tig00001940_pilon_pilon,107479,67,r,tig00000194_pilon_pilon,49533,9,f,1
341,tig00000194_pilon_pilon,49533,9,r,tig00001940_pilon_pilon,107479,67,f,1
342,tig00001940_pilon_pilon,107479,67,f,tig00003517_pilon_pilon,53068,93,f,1
343,tig00003517_pilon_pilon,53068,93,r,tig00001940_pilon_pilon,107479,67,r,1
344,tig00001940_pilon_pilon,107479,67,f,tig00007570_pilon_pilon,599477,19,f,1
345,tig00007570_pilon_pilon,599477,19,r,tig00001940_pilon_pilon,107479,67,r,1
346,tig00001940_pilon_pilon,107479,67,r,tig00000269_pilon_pilon,74934,17,r,1
347,tig00000269_pilon_pilon,74934,17,f,tig00001940_pilon_pilon,107479,67,f,1
348,tig00001940_pilon_pilon,107479,67,r,tig00007741_pilon_pilon,3392055,15,f,1
349,tig00007741_pilon_pilon,3392055,15,r,tig00001940_pilon_pilon,107479,67,f,1
350,tig00001940_pilon_pilon,107479,67,f,tig00007766_pilon_pilon,106433,17,f,1
351,tig00007766_pilon_pilon,106433,17,r,tig00001940_pilon_pilon,107479,67,r,1
352,tig00001940_pilon_pilon,107479,67,f,tig00007819_pilon_pilon,2442143,61,r,1
353,tig00007819_pilon_pilon,2442143,61,f,tig00001940_pilon_pilon,107479,67,r,1
354,tig00001940_pilon_pilon,107479,67,r,tig00007865_pilon_pilon,424086,67,f,1
355,tig00007865_pilon_pilon,424086,67,r,tig00001940_pilon_pilon,107479,67,f,1
356,tig00001940_pilon_pilon,107479,67,f,tig00983142_pilon_pilon,23781890,13,f,1
357,tig00983142_pilon_pilon,23781890,13,r,tig00001940_pilon_pilon,107479,67,r,1
358,tig00001940_pilon_pilon,107479,67,f,tig00983175_pilon_pilon,53057,17,f,1
359,tig00983175_pilon_pilon,53057,17,r,tig00001940_pilon_pilon,107479,67,r,1
360,tig00001940_pilon_pilon,107479,67,r,tig00000500_pilon_pilon,39852,5,f,1
361,tig00000500_pilon_pilon,39852,5,r,tig00001940_pilon_pilon,107479,67,f,1
362,tig00001940_pilon_pilon,107479,67,f,tig00000509_pilon_pilon,103571,27,f,1
363,tig00000509_pilon_pilon,103571,27,r,tig00001940_pilon_pilon,107479,67,r,1
364,tig00001940_pilon_pilon,107479,67,r,tig00000669_pilon_pilon,63561,23,f,1
365,tig00000669_pilon_pilon,63561,23,r,tig00001940_pilon_pilon,107479,67,f,1
366,tig00001940_pilon_pilon,107479,67,f,tig00000689_pilon_pilon,74378,31,f,1
367,tig00000689_pilon_pilon,74378,31,r,tig00001940_pilon_pilon,107479,67,r,1
368,tig00001940_pilon_pilon,107479,67,f,tig00000054_pilon_pilon,49415033,19,f,1
369,tig00000054_pilon_pilon,49415033,19,r,tig00001940_pilon_pilon,107479,67,r,1
370,tig00001940_pilon_pilon,107479,67,f,tig00000795_pilon_pilon,68147,15,r,1
371,tig00000795_pilon_pilon,68147,15,f,tig00001940_pilon_pilon,107479,67,r,1
372,tig00001940_pilon_pilon,107479,67,f,tig00000806_pilon_pilon,94052,21,f,1
373,tig00000806_pilon_pilon,94052,21,r,tig00001940_pilon_pilon,107479,67,r,1
374,tig00001940_pilon_pilon,107479,67,f,tig00000006_pilon_pilon,75383,29,r,1
375,tig00000006_pilon_pilon,75383,29,f,tig00001940_pilon_pilon,107479,67,r,1
376,tig00001940_pilon_pilon,107479,67,f,tig00000890_pilon_pilon,5805833,59,f,1
377,tig00000890_pilon_pilon,5805833,59,r,tig00001940_pilon_pilon,107479,67,r,1
378,tig00001940_pilon_pilon,107479,67,f,tig00000911_pilon_pilon,82907,19,r,1
379,tig00000911_pilon_pilon,82907,19,f,tig00001940_pilon_pilon,107479,67,r,1
380,tig00001940_pilon_pilon,107479,67,r,tig00000970_pilon_pilon,102696,37,r,1
381,tig00000970_pilon_pilon,102696,37,f,tig00001940_pilon_pilon,107479,67,f,1
382,tig00001940_pilon_pilon,107479,67,f,tig00001056_pilon_pilon,111722,39,f,1
383,tig00001056_pilon_pilon,111722,39,r,tig00001940_pilon_pilon,107479,67,r,1
384,tig00001940_pilon_pilon,107479,67,r,tig00001208_pilon_pilon,223825,113,f,1
385,tig00001208_pilon_pilon,223825,113,r,tig00001940_pilon_pilon,107479,67,f,1
386,tig00001940_pilon_pilon,107479,67,f,tig00001253_pilon_pilon,94115,37,f,1
387,tig00001253_pilon_pilon,94115,37,r,tig00001940_pilon_pilon,107479,67,r,1
388,tig00001940_pilon_pilon,107479,67,f,tig00001273_pilon_pilon,6621204,19,f,1
389,tig00001273_pilon_pilon,6621204,19,r,tig00001940_pilon_pilon,107479,67,r,1
390,tig00001940_pilon_pilon,107479,67,r,tig00000113_pilon_pilon,59245,31,r,1
391,tig00000113_pilon_pilon,59245,31,f,tig00001940_pilon_pilon,107479,67,f,1
392,tig00001940_pilon_pilon,107479,67,r,tig00000123_pilon_pilon,105029,17,r,1
393,tig00000123_pilon_pilon,105029,17,f,tig00001940_pilon_pilon,107479,67,f,1
394,tig00001940_pilon_pilon,107479,67,r,tig00001528_pilon_pilon,80805,15,f,1
395,tig00001528_pilon_pilon,80805,15,r,tig00001940_pilon_pilon,107479,67,f,1
396,tig00001940_pilon_pilon,107479,67,r,tig00001745_pilon_pilon,1590231,47,r,1
397,tig00001745_pilon_pilon,1590231,47,f,tig00001940_pilon_pilon,107479,67,f,1
398,tig00001940_pilon_pilon,107479,67,f,tig00001750_pilon_pilon,127068,25,r,1
399,tig00001750_pilon_pilon,127068,25,f,tig00001940_pilon_pilon,107479,67,r,1
400,tig00001940_pilon_pilon,107479,67,r,tig00001759_pilon_pilon,1664181,33,f,1
401,tig00001759_pilon_pilon,1664181,33,r,tig00001940_pilon_pilon,107479,67,f,1
402,tig00001940_pilon_pilon,107479,67,f,tig00001800_pilon_pilon,62109,29,f,1
403,tig00001800_pilon_pilon,62109,29,r,tig00001940_pilon_pilon,107479,67,r,1
404,tig00001940_pilon_pilon,107479,67,r,tig00001837_pilon_pilon,952530,67,f,1
405,tig00001837_pilon_pilon,952530,67,r,tig00001940_pilon_pilon,107479,67,f,1
406,tig00001943_pilon_pilon,60433,13,f,tig00002783_pilon_pilon,261798,43,r,1
407,tig00002783_pilon_pilon,261798,43,f,tig00001943_pilon_pilon,60433,13,r,1
408,tig00001943_pilon_pilon,60433,13,f,tig00000252_pilon_pilon,84383,27,r,1
409,tig00000252_pilon_pilon,84383,27,f,tig00001943_pilon_pilon,60433,13,r,1
410,tig00001943_pilon_pilon,60433,13,f,tig00007613_pilon_pilon,59487562,13,r,1
411,tig00007613_pilon_pilon,59487562,13,f,tig00001943_pilon_pilon,60433,13,r,1
412,tig00001943_pilon_pilon,60433,13,r,tig00001152_pilon_pilon,94008,35,r,1
413,tig00001152_pilon_pilon,94008,35,f,tig00001943_pilon_pilon,60433,13,f,1
414,tig00001943_pilon_pilon,60433,13,r,tig00001249_pilon_pilon,1823116,57,r,1
415,tig00001249_pilon_pilon,1823116,57,f,tig00001943_pilon_pilon,60433,13,f,1
416,tig00001943_pilon_pilon,60433,13,f,tig00000123_pilon_pilon,105029,17,f,1
417,tig00000123_pilon_pilon,105029,17,r,tig00001943_pilon_pilon,60433,13,r,1
418,tig00001943_pilon_pilon,60433,13,r,tig00001645_pilon_pilon,106213,175,f,1
419,tig00001645_pilon_pilon,106213,175,r,tig00001943_pilon_pilon,60433,13,f,1
420,tig00001945_pilon_pilon,90088,15,f,tig00000495_pilon_pilon,73929,23,f,1
421,tig00000495_pilon_pilon,73929,23,r,tig00001945_pilon_pilon,90088,15,r,1
422,tig00001945_pilon_pilon,90088,15,r,tig00000902_pilon_pilon,75614,11,r,1
423,tig00000902_pilon_pilon,75614,11,f,tig00001945_pilon_pilon,90088,15,f,1
424,tig00001945_pilon_pilon,90088,15,f,tig00001198_pilon_pilon,73848,23,f,1
425,tig00001198_pilon_pilon,73848,23,r,tig00001945_pilon_pilon,90088,15,r,1
426,tig00001945_pilon_pilon,90088,15,r,tig00001261_pilon_pilon,99330,31,r,1
427,tig00001261_pilon_pilon,99330,31,f,tig00001945_pilon_pilon,90088,15,f,1
428,tig00001945_pilon_pilon,90088,15,r,tig00001432_pilon_pilon,68993,37,r,1
429,tig00001432_pilon_pilon,68993,37,f,tig00001945_pilon_pilon,90088,15,f,1
430,tig00001945_pilon_pilon,90088,15,r,tig00001684_pilon_pilon,141368,57,f,1
431,tig00001684_pilon_pilon,141368,57,r,tig00001945_pilon_pilon,90088,15,f,1
432,tig00001945_pilon_pilon,90088,15,f,tig00001695_pilon_pilon,1594479,9,f,1
433,tig00001695_pilon_pilon,1594479,9,r,tig00001945_pilon_pilon,90088,15,r,1
434,tig00001947_pilon_pilon,1368190,27,r,tig00002177_pilon_pilon,727098,67,f,1
435,tig00002177_pilon_pilon,727098,67,r,tig00001947_pilon_pilon,1368190,27,f,1
436,tig00001947_pilon_pilon,1368190,27,f,tig00000204_pilon_pilon,74648,19,r,1
437,tig00000204_pilon_pilon,74648,19,f,tig00001947_pilon_pilon,1368190,27,r,1
438,tig00001947_pilon_pilon,1368190,27,r,tig00003461_pilon_pilon,86261,5,f,1
439,tig00003461_pilon_pilon,86261,5,r,tig00001947_pilon_pilon,1368190,27,f,1
440,tig00001947_pilon_pilon,1368190,27,r,tig00003698_pilon_pilon,60965,37,r,1
441,tig00003698_pilon_pilon,60965,37,f,tig00001947_pilon_pilon,1368190,27,f,1
442,tig00001947_pilon_pilon,1368190,27,f,tig00007655_pilon_pilon,19367763,5,r,1
443,tig00007655_pilon_pilon,19367763,5,f,tig00001947_pilon_pilon,1368190,27,r,1
444,tig00001947_pilon_pilon,1368190,27,f,tig00007778_pilon_pilon,3208402,31,r,1
445,tig00007778_pilon_pilon,3208402,31,f,tig00001947_pilon_pilon,1368190,27,r,1
446,tig00001947_pilon_pilon,1368190,27,f,tig00000856_pilon_pilon,95135,41,r,1
447,tig00000856_pilon_pilon,95135,41,f,tig00001947_pilon_pilon,1368190,27,r,1
448,tig00001947_pilon_pilon,1368190,27,f,tig00000870_pilon_pilon,3665955,97,r,1
449,tig00000870_pilon_pilon,3665955,97,f,tig00001947_pilon_pilon,1368190,27,r,1
450,tig00001947_pilon_pilon,1368190,27,r,tig00001311_pilon_pilon,99281,17,r,1
451,tig00001311_pilon_pilon,99281,17,f,tig00001947_pilon_pilon,1368190,27,f,1
452,tig00001947_pilon_pilon,1368190,24,f,tig00001397_pilon_pilon,5506756,32,f,4
453,tig00001397_pilon_pilon,5506756,32,r,tig00001947_pilon_pilon,1368190,24,r,4
454,tig00001947_pilon_pilon,1368190,27,f,tig00001759_pilon_pilon,1664181,33,f,1
455,tig00001759_pilon_pilon,1664181,33,r,tig00001947_pilon_pilon,1368190,27,r,1
456,tig00001948_pilon_pilon,1406920,29,r,tig00002144_pilon_pilon,158770,19,r,1
457,tig00002144_pilon_pilon,158770,19,f,tig00001948_pilon_pilon,1406920,29,f,1
458,tig00001948_pilon_pilon,1406920,24,r,tig00003130_pilon_pilon,178568,18,f,6
459,tig00003130_pilon_pilon,178568,18,r,tig00001948_pilon_pilon,1406920,24,f,6
460,tig00001948_pilon_pilon,1406920,29,r,tig00000035_pilon_pilon,72885,13,f,1
461,tig00000035_pilon_pilon,72885,13,r,tig00001948_pilon_pilon,1406920,29,f,1
462,tig00001948_pilon_pilon,1406920,29,r,tig00000638_pilon_pilon,59793,25,f,1
463,tig00000638_pilon_pilon,59793,25,r,tig00001948_pilon_pilon,1406920,29,f,1
464,tig00001948_pilon_pilon,1406920,29,f,tig00000733_pilon_pilon,2708095,57,r,1
465,tig00000733_pilon_pilon,2708095,57,f,tig00001948_pilon_pilon,1406920,29,r,1
466,tig00001948_pilon_pilon,1406920,29,f,tig00000820_pilon_pilon,60063,21,r,1
467,tig00000820_pilon_pilon,60063,21,f,tig00001948_pilon_pilon,1406920,29,r,1
468,tig00001948_pilon_pilon,1406920,29,r,tig00001422_pilon_pilon,94044,59,f,1
469,tig00001422_pilon_pilon,94044,59,r,tig00001948_pilon_pilon,1406920,29,f,1
470,tig00001948_pilon_pilon,1406920,29,r,tig00001457_pilon_pilon,144580,73,f,1
471,tig00001457_pilon_pilon,144580,73,r,tig00001948_pilon_pilon,1406920,29,f,1
472,tig00001948_pilon_pilon,1406920,29,r,tig00001717_pilon_pilon,2309812,57,r,1
473,tig00001717_pilon_pilon,2309812,57,f,tig00001948_pilon_pilon,1406920,29,f,1
474,tig00001948_pilon_pilon,1406920,29,f,tig00001857_pilon_pilon,635693,59,f,1
475,tig00001857_pilon_pilon,635693,59,r,tig00001948_pilon_pilon,1406920,29,r,1
476,tig00001953_pilon_pilon,193649,61,r,tig00001957_pilon_pilon,77329,61,r,7
477,tig00001957_pilon_pilon,77329,61,f,tig00001953_pilon_pilon,193649,61,f,7
478,tig00001953_pilon_pilon,193649,67,r,tig00000013_pilon_pilon,91660,37,f,1
479,tig00000013_pilon_pilon,91660,37,r,tig00001953_pilon_pilon,193649,67,f,1
480,tig00001953_pilon_pilon,193649,67,r,tig00000178_pilon_pilon,74025,11,f,1
481,tig00000178_pilon_pilon,74025,11,r,tig00001953_pilon_pilon,193649,67,f,1
482,tig00001953_pilon_pilon,193649,67,r,tig00002281_pilon_pilon,55309,19,r,1
483,tig00002281_pilon_pilon,55309,19,f,tig00001953_pilon_pilon,193649,67,f,1
484,tig00001953_pilon_pilon,193649,67,r,tig00000186_pilon_pilon,140877,29,f,1
485,tig00000186_pilon_pilon,140877,29,r,tig00001953_pilon_pilon,193649,67,f,1
486,tig00001953_pilon_pilon,193649,67,r,tig00000202_pilon_pilon,22342312,23,f,1
487,tig00000202_pilon_pilon,22342312,23,r,tig00001953_pilon_pilon,193649,67,f,1
488,tig00001953_pilon_pilon,193649,67,r,tig00007707_pilon_pilon,84724,85,r,1
489,tig00007707_pilon_pilon,84724,85,f,tig00001953_pilon_pilon,193649,67,f,1
490,tig00001953_pilon_pilon,193649,67,r,tig00000320_pilon_pilon,105968,17,f,1
491,tig00000320_pilon_pilon,105968,17,r,tig00001953_pilon_pilon,193649,67,f,1
492,tig00001953_pilon_pilon,193649,67,r,tig00000396_pilon_pilon,58444,13,f,1
493,tig00000396_pilon_pilon,58444,13,r,tig00001953_pilon_pilon,193649,67,f,1
494,tig00001953_pilon_pilon,193649,67,r,tig00000492_pilon_pilon,88401,21,r,1
495,tig00000492_pilon_pilon,88401,21,f,tig00001953_pilon_pilon,193649,67,f,1
496,tig00001953_pilon_pilon,193649,67,r,tig00000043_pilon_pilon,58050,15,f,1
497,tig00000043_pilon_pilon,58050,15,r,tig00001953_pilon_pilon,193649,67,f,1
498,tig00001953_pilon_pilon,193649,67,r,tig00000569_pilon_pilon,29667941,25,f,1
499,tig00000569_pilon_pilon,29667941,25,r,tig00001953_pilon_pilon,193649,67,f,1
500,tig00001953_pilon_pilon,193649,67,r,tig00000586_pilon_pilon,87615,25,r,1
501,tig00000586_pilon_pilon,87615,25,f,tig00001953_pilon_pilon,193649,67,f,1
502,tig00001953_pilon_pilon,193649,67,r,tig00000588_pilon_pilon,97105,19,f,1
503,tig00000588_pilon_pilon,97105,19,r,tig00001953_pilon_pilon,193649,67,f,1
504,tig00001953_pilon_pilon,193649,67,r,tig00000599_pilon_pilon,64755,9,r,1
505,tig00000599_pilon_pilon,64755,9,f,tig00001953_pilon_pilon,193649,67,f,1
506,tig00001953_pilon_pilon,193649,67,r,tig00000679_pilon_pilon,91211,21,f,1
507,tig00000679_pilon_pilon,91211,21,r,tig00001953_pilon_pilon,193649,67,f,1
508,tig00001953_pilon_pilon,193649,67,r,tig00000689_pilon_pilon,74378,31,r,1
509,tig00000689_pilon_pilon,74378,31,f,tig00001953_pilon_pilon,193649,67,f,1
510,tig00001953_pilon_pilon,193649,67,r,tig00000694_pilon_pilon,98054,23,r,1
511,tig00000694_pilon_pilon,98054,23,f,tig00001953_pilon_pilon,193649,67,f,1
512,tig00001953_pilon_pilon,193649,67,r,tig00000914_pilon_pilon,74692,13,f,1
513,tig00000914_pilon_pilon,74692,13,r,tig00001953_pilon_pilon,193649,67,f,1
514,tig00001953_pilon_pilon,193649,67,r,tig00000946_pilon_pilon,1141983,7,f,1
515,tig00000946_pilon_pilon,1141983,7,r,tig00001953_pilon_pilon,193649,67,f,1
516,tig00001953_pilon_pilon,193649,67,r,tig00000074_pilon_pilon,76680,21,r,1
517,tig00000074_pilon_pilon,76680,21,f,tig00001953_pilon_pilon,193649,67,f,1
518,tig00001953_pilon_pilon,193649,67,r,tig00001055_pilon_pilon,10088768,47,r,1
519,tig00001055_pilon_pilon,10088768,47,f,tig00001953_pilon_pilon,193649,67,f,1
520,tig00001953_pilon_pilon,193649,67,r,tig00001249_pilon_pilon,1823116,57,r,1
521,tig00001249_pilon_pilon,1823116,57,f,tig00001953_pilon_pilon,193649,67,f,1
522,tig00001953_pilon_pilon,193649,67,r,tig00001282_pilon_pilon,70071,11,r,1
523,tig00001282_pilon_pilon,70071,11,f,tig00001953_pilon_pilon,193649,67,f,1
524,tig00001953_pilon_pilon,193649,67,r,tig00001510_pilon_pilon,412688,51,f,1
525,tig00001510_pilon_pilon,412688,51,r,tig00001953_pilon_pilon,193649,67,f,1
526,tig00001953_pilon_pilon,193649,67,r,tig00000124_pilon_pilon,84161,17,f,1
527,tig00000124_pilon_pilon,84161,17,r,tig00001953_pilon_pilon,193649,67,f,1
528,tig00001953_pilon_pilon,193649,67,r,tig00001813_pilon_pilon,1577151,39,f,1
529,tig00001813_pilon_pilon,1577151,39,r,tig00001953_pilon_pilon,193649,67,f,1
530,tig00001953_pilon_pilon,193649,67,r,tig00001817_pilon_pilon,1593892,13,r,1
531,tig00001817_pilon_pilon,1593892,13,f,tig00001953_pilon_pilon,193649,67,f,1
532,tig00001954_pilon_pilon,66661,5,r,tig00000377_pilon_pilon,93106,47,r,1
533,tig00000377_pilon_pilon,93106,47,f,tig00001954_pilon_pilon,66661,5,f,1
534,tig00001954_pilon_pilon,66661,5,r,tig00000408_pilon_pilon,72089,31,r,1
535,tig00000408_pilon_pilon,72089,31,f,tig00001954_pilon_pilon,66661,5,f,1
536,tig00001954_pilon_pilon,66661,5,f,tig00000425_pilon_pilon,76755,25,f,1
537,tig00000425_pilon_pilon,76755,25,r,tig00001954_pilon_pilon,66661,5,r,1
538,tig00000157_pilon_pilon,75271,25,f,tig00002537_pilon_pilon,343035,31,f,1
539,tig00002537_pilon_pilon,343035,31,r,tig00000157_pilon_pilon,75271,25,r,1
540,tig00000157_pilon_pilon,75271,25,f,tig00007759_pilon_pilon,76914,29,f,1
541,tig00007759_pilon_pilon,76914,29,r,tig00000157_pilon_pilon,75271,25,r,1
542,tig00000157_pilon_pilon,75271,25,r,tig00007850_pilon_pilon,1180526,25,f,1
543,tig00007850_pilon_pilon,1180526,25,r,tig00000157_pilon_pilon,75271,25,f,1
544,tig00000157_pilon_pilon,75271,25,f,tig00000375_pilon_pilon,84632,37,f,1
545,tig00000375_pilon_pilon,84632,37,r,tig00000157_pilon_pilon,75271,25,r,1
546,tig00000157_pilon_pilon,75271,25,f,tig00000414_pilon_pilon,80701,35,f,1
547,tig00000414_pilon_pilon,80701,35,r,tig00000157_pilon_pilon,75271,25,r,1
548,tig00000157_pilon_pilon,75271,25,f,tig00000579_pilon_pilon,87083,9,f,1
549,tig00000579_pilon_pilon,87083,9,r,tig00000157_pilon_pilon,75271,25,r,1
550,tig00000157_pilon_pilon,75271,25,f,tig00000609_pilon_pilon,71421,23,f,1
551,tig00000609_pilon_pilon,71421,23,r,tig00000157_pilon_pilon,75271,25,r,1
552,tig00000157_pilon_pilon,75271,25,r,tig00001045_pilon_pilon,70303,19,f,1
553,tig00001045_pilon_pilon,70303,19,r,tig00000157_pilon_pilon,75271,25,f,1
554,tig00000157_pilon_pilon,75271,25,r,tig00001064_pilon_pilon,58336,31,r,1
555,tig00001064_pilon_pilon,58336,31,f,tig00000157_pilon_pilon,75271,25,f,1
556,tig00000157_pilon_pilon,75271,25,f,tig00001134_pilon_pilon,68542,7,r,1
557,tig00001134_pilon_pilon,68542,7,f,tig00000157_pilon_pilon,75271,25,r,1
558,tig00000157_pilon_pilon,75271,25,r,tig00001363_pilon_pilon,856149,17,f,1
559,tig00001363_pilon_pilon,856149,17,r,tig00000157_pilon_pilon,75271,25,f,1
560,tig00000157_pilon_pilon,75271,25,r,tig00001755_pilon_pilon,1239263,59,r,1
561,tig00001755_pilon_pilon,1239263,59,f,tig00000157_pilon_pilon,75271,25,f,1
562,tig00000157_pilon_pilon,75271,25,r,tig00001850_pilon_pilon,929366,53,f,1
563,tig00001850_pilon_pilon,929366,53,r,tig00000157_pilon_pilon,75271,25,f,1
564,tig00001957_pilon_pilon,77329,67,r,tig00000162_pilon_pilon,76182,51,r,1
565,tig00000162_pilon_pilon,76182,51,f,tig00001957_pilon_pilon,77329,67,f,1
566,tig00001957_pilon_pilon,77329,67,r,tig00002239_pilon_pilon,86969,23,r,1
567,tig00002239_pilon_pilon,86969,23,f,tig00001957_pilon_pilon,77329,67,f,1
568,tig00001957_pilon_pilon,77329,67,r,tig00002381_pilon_pilon,350141,55,f,1
569,tig00002381_pilon_pilon,350141,55,r,tig00001957_pilon_pilon,77329,67,f,1
570,tig00001957_pilon_pilon,77329,67,r,tig00000207_pilon_pilon,99094,25,r,1
571,tig00000207_pilon_pilon,99094,25,f,tig00001957_pilon_pilon,77329,67,f,1
572,tig00001957_pilon_pilon,77329,67,r,tig00003188_pilon_pilon,50086,5,r,1
573,tig00003188_pilon_pilon,50086,5,f,tig00001957_pilon_pilon,77329,67,f,1
574,tig00001957_pilon_pilon,77329,67,r,tig00000271_pilon_pilon,70493,17,r,1
575,tig00000271_pilon_pilon,70493,17,f,tig00001957_pilon_pilon,77329,67,f,1
576,tig00001957_pilon_pilon,77329,67,f,tig00007707_pilon_pilon,84724,85,r,1
577,tig00007707_pilon_pilon,84724,85,f,tig00001957_pilon_pilon,77329,67,r,1
578,tig00001957_pilon_pilon,77329,67,r,tig00000414_pilon_pilon,80701,35,r,1
579,tig00000414_pilon_pilon,80701,35,f,tig00001957_pilon_pilon,77329,67,f,1
580,tig00001957_pilon_pilon,77329,67,r,tig00000578_pilon_pilon,103281,27,r,1
581,tig00000578_pilon_pilon,103281,27,f,tig00001957_pilon_pilon,77329,67,f,1
582,tig00001957_pilon_pilon,77329,67,r,tig00000583_pilon_pilon,59313,11,f,1
